News Outlet,Date,Compound,Positive,Neutral,Negative,Tweet Count,Tweet Text
@NYTimes,Fri Aug 03 10:44:01 +0000 2018,-0.875,0.0,0.643,0.357,22,RT @nytimesworld: Pope Francis' declaration that the death penalty is always inadmissible “because it is an attack on the inviolability and…
@NYTimes,Fri Aug 03 10:32:03 +0000 2018,0.34,0.118,0.882,0.0,23,Apple's value hit $1 trillion. Here's how many companies you would have to combine to equal one Apple. https://t.co/GfQyUBFMSi
@NYTimes,Fri Aug 03 10:15:05 +0000 2018,-0.1027,0.0,0.92,0.08,24,"CNN's Jim Acosta  challenged Sarah Huckabee Sanders to disavow President Trump's description of journalists as ""the… https://t.co/lSXpHEnAnF"
@NYTimes,Fri Aug 03 10:00:06 +0000 2018,0.0,0.0,1.0,0.0,25,Morning Briefing: Here's what you need to know to start your day https://t.co/A639HH4KWu https://t.co/sOvqTWNByi
@NYTimes,Fri Aug 03 09:45:03 +0000 2018,-0.5574,0.0,0.825,0.175,26,"Warplanes of the Saudi-led coalition fired more than two dozen missiles into a rebel-held Yemeni port city, hitting… https://t.co/XzJmJzmq7j"
@NYTimes,Fri Aug 03 09:31:02 +0000 2018,0.0,0.0,1.0,0.0,27,"RT @nytimesworld: Jacinda Ardern says her situation — running New Zealand and raising a baby — is ""not our normal yet,"" but adds, ""one day…"
@NYTimes,Fri Aug 03 09:15:09 +0000 2018,0.4019,0.153,0.847,0.0,28,Officials began announcing Zimbabwe election results on Thursday night. Opposition party leaders indicated that the… https://t.co/YhHbREmhlc
@NYTimes,Fri Aug 03 09:00:15 +0000 2018,-0.5994,0.0,0.843,0.157,29,"RT @nytimesworld: Years ago, Pakistan pushed thousands of militants across the Indian border as a proxy army to wreak havoc in the Indian-c…"
@NYTimes,Fri Aug 03 08:45:05 +0000 2018,-0.4767,0.0,0.843,0.157,30,"""I have three kids. I’ve left them home alone since the age of 7 to drop off dry cleaning, grab a coffee or pick up… https://t.co/1Fmpjxb23t"
@NYTimes,Fri Aug 03 08:31:08 +0000 2018,0.0516,0.122,0.766,0.113,31,"President Trump devoted the majority of his time at a rowdy rally targeting the news media, deriding the reporters… https://t.co/eCIrbI1wHU"
@NYTimes,Fri Aug 03 08:14:03 +0000 2018,0.0,0.0,1.0,0.0,32,RT @nytimesworld: The case against a religious official is a high-stakes test of whether China’s burgeoning #MeToo movement can take on pow…
@NYTimes,Fri Aug 03 08:02:03 +0000 2018,-0.3182,0.0,0.905,0.095,33,A mountain peak appears to have to lost its title as the highest peak in Sweden as it melts away in record heat https://t.co/lMSZzridCT
@NYTimes,Fri Aug 03 07:47:02 +0000 2018,0.1779,0.078,0.922,0.0,34,RT @nytimesworld: A Muslim woman can have a British court dissolve her religious marriage and divide the couple’s assets even though the un…
@NYTimes,Fri Aug 03 07:32:04 +0000 2018,0.0,0.0,1.0,0.0,35,If this hearty quinoa and white bean soup recipe proves anything it is: Soup doesn't have to be loaded with meat to… https://t.co/fc6RXag2Qb
@NYTimes,Fri Aug 03 07:17:05 +0000 2018,0.0772,0.093,0.829,0.078,36,A reporter was surprised to learn that her New York Times article was censored in Qatar. Here's what happened. https://t.co/uaU9d2FiWI
@NYTimes,Fri Aug 03 07:02:04 +0000 2018,0.2732,0.16,0.743,0.097,37,"A Finnish stick-figure comic about a ""stereotypical Finn"" dealing with social awkwardness is gaining a following wi… https://t.co/fKo2qRxP1m"
@NYTimes,Fri Aug 03 06:41:44 +0000 2018,0.3384,0.102,0.898,0.0,38,"""Generally, the public is more tolerant of obese animals than they are of thin ones. There’s not as much stigma wit… https://t.co/J9FfnXciDn"
@NYTimes,Fri Aug 03 06:23:47 +0000 2018,0.7096,0.312,0.688,0.0,39,"The best TV shows and movies new to Netflix, Amazon and more in August https://t.co/T8wCjhJlW9"
@NYTimes,Fri Aug 03 06:06:26 +0000 2018,-0.1511,0.0,0.914,0.086,40,From @nytimestravel: A guide to 10 cities where you can have an upscale trip without paying top dollar https://t.co/CwKwunDqaG
@NYTimes,Fri Aug 03 05:48:54 +0000 2018,0.3612,0.217,0.783,0.0,41,You shouldn't skip the opening credits. @poniewozik explains why.  https://t.co/rn5dG5i7Hz
@NYTimes,Fri Aug 03 05:32:05 +0000 2018,0.25,0.126,0.787,0.087,42,"RT @nytimesworld: A girl said she missed a Muslim friend who had lived a few houses down. “The Rakhine burned their houses down,” she said.…"
@NYTimes,Fri Aug 03 05:17:32 +0000 2018,0.0,0.0,1.0,0.0,43,Readers responded to a story chronicling one woman's spiral into opioid addiction with their own stories of recover… https://t.co/D0cnJFtTln
@NYTimes,Fri Aug 03 04:59:41 +0000 2018,-0.1531,0.0,0.914,0.086,44,Why has a socially awkward stick figure from Finland caught on with young people in China's crowded cities? https://t.co/UyQ6lw2zNP
@NYTimes,Fri Aug 03 04:42:06 +0000 2018,0.0,0.0,1.0,0.0,45,"Many San Francisco residents had never heard of ""The East Cut."" Then Google told some of them they lived there. https://t.co/bJngkDhTJf"
@NYTimes,Fri Aug 03 04:22:03 +0000 2018,-0.5778,0.067,0.736,0.198,46,RT @nytopinion: #MeToo is about more than stopping harassment. It should also be about addressing the ways society may allow men to get awa…
@NYTimes,Fri Aug 03 04:07:59 +0000 2018,-0.4404,0.0,0.756,0.244,47,‘They Can Make Anything Bad’: Trump Bashes a Familiar Foe https://t.co/muVT1hTQv4
@NYTimes,Fri Aug 03 04:07:03 +0000 2018,0.6369,0.181,0.819,0.0,48,36 Hours in Chiang Mai: Glorious temples and traditional markets are what this riverside city in Thailand is known… https://t.co/bSt8E1Ao9D
@NYTimes,Fri Aug 03 03:52:42 +0000 2018,-0.6249,0.0,0.702,0.298,49,U.S. Is Expanding Power to Block Chinese Firms. HNA Was Already No Match. https://t.co/p2ZWHdBiOV
@NYTimes,Fri Aug 03 03:48:09 +0000 2018,0.0,0.0,1.0,0.0,50,Myanmar Dispatch: Myanmar Official Line: Rohingya Are Returning. But Cracks in That Story Abound. https://t.co/VzBDzJmpN3
@NYTimes,Fri Aug 03 03:47:03 +0000 2018,-0.9201,0.0,0.478,0.522,51,A leading Democratic legislator in New Hampshire was arrested on charges of domestic violence and assault https://t.co/UbfI5j56M9
@NYTimes,Fri Aug 03 03:32:07 +0000 2018,-0.8658,0.0,0.674,0.326,52,"A Colorado man who fatally shot a naked intruder, only to be killed by a responding police officer, may not have he… https://t.co/zEEmXYVnB8"
@NYTimes,Fri Aug 03 03:21:05 +0000 2018,-0.128,0.071,0.837,0.092,53,RT @nytimesbusiness: Amazon said it would no longer let third-party merchants sell goods with Nazi and white nationalist symbols on its pla…
@NYTimes,Fri Aug 03 03:17:07 +0000 2018,0.1027,0.08,0.92,0.0,54,"During a White House press briefing, Jim Acosta stepped into the spotlight as a defender of the press https://t.co/Rl99WgJzxZ"
@NYTimes,Fri Aug 03 03:02:03 +0000 2018,-0.6597,0.0,0.82,0.18,55,"“If any opioids were going to be tightly regulated, it would be these."" For years, doctors have prescribed cancer p… https://t.co/Ybd6QDHHZ9"
@NYTimes,Fri Aug 03 02:47:03 +0000 2018,0.5267,0.227,0.773,0.0,56,Trump administration officials contend that their plan to scrap Obama-era fuel economy standards will save thousand… https://t.co/H5BzRT6LRi
@NYTimes,Fri Aug 03 02:32:04 +0000 2018,-0.128,0.0,0.919,0.081,57,Apple’s 13-figure valuation highlights how a group of enormous companies has come to dominate the economy. But the… https://t.co/aJ8S0tolI9
@NYTimes,Fri Aug 03 02:17:06 +0000 2018,0.0,0.0,1.0,0.0,58,RT @nytrealestate: What are the noisiest neighborhoods in New York City? We've got the data. https://t.co/h2Ve2SgFcB
@NYTimes,Fri Aug 03 02:07:02 +0000 2018,0.2484,0.125,0.875,0.0,59,Tennessee lurched toward its most competitive Senate campaign in more than a decade on Thursday https://t.co/xbcwwSBBCw
@NYTimes,Fri Aug 03 01:57:02 +0000 2018,-0.0119,0.115,0.767,0.117,60,"RT @NYTNational: “I did nothing wrong, I wasn’t making any noise or bothering anyone. All I did was be black.” https://t.co/QKsTwul5Iy"
@NYTimes,Fri Aug 03 01:47:05 +0000 2018,0.0,0.0,1.0,0.0,61,Tennessee election live results https://t.co/0DoupvVLi0
@NYTimes,Fri Aug 03 01:32:02 +0000 2018,0.0,0.0,1.0,0.0,62,Evening Briefing: Here's what you need to know at the end of the day https://t.co/wMrbdx6xFh
@NYTimes,Fri Aug 03 01:17:03 +0000 2018,0.0,0.0,1.0,0.0,63,RT @DavidWaldstein: It is the 39th anniversary of Thurman Munson’s passing. Newly uncovered documents reveal his heart-rending final moment…
@NYTimes,Fri Aug 03 01:02:04 +0000 2018,0.4404,0.139,0.861,0.0,64,Clara Lemlich Shavelson is sometimes remembered as an anonymous “wisp of a girl.” But she was an influential woman… https://t.co/ffKnt23C3U
@NYTimes,Fri Aug 03 00:47:16 +0000 2018,0.0,0.0,1.0,0.0,65,How many other companies would you need to combine to get to one Apple? We'll show you. https://t.co/SkNfwU4CqO https://t.co/BoZdmpIYiD
@NYTimes,Fri Aug 03 00:27:04 +0000 2018,0.6249,0.203,0.797,0.0,66,"RT @nytvideo: Is Russia trying to influence the U.S. midterm elections? Yes, according to the heads of the country’s national security agen…"
@NYTimes,Fri Aug 03 00:12:02 +0000 2018,0.0,0.0,1.0,0.0,67,First election results are coming in from the Tennessee primary. Follow the vote here. https://t.co/VwXIrHRtWi
@NYTimes,Fri Aug 03 00:02:03 +0000 2018,-0.5994,0.0,0.786,0.214,68,"They were allowed to cast ballots. Later they were arrested. In North Carolina, 12 people were charged with felonie… https://t.co/Lc185rL6gj"
@NYTimes,Thu Aug 02 23:47:03 +0000 2018,0.0,0.0,1.0,0.0,69,The hominins who lived on this Indonesian island were small. So are some modern humans living there now. But it's n… https://t.co/MQjn8N2uiF
@NYTimes,Thu Aug 02 23:32:03 +0000 2018,0.0,0.0,1.0,0.0,70,Artists and art professionals from around Los Angeles have been voicing concerns about the appointment of Klaus Bie… https://t.co/DTEzxdBhMZ
@NYTimes,Thu Aug 02 23:17:07 +0000 2018,0.0,0.0,1.0,0.0,71,RT @nytgraphics: We’ll have live results tonight for the Tennessee primary elections. Polls close at 8 p.m. Eastern. https://t.co/D0DATaXGCS
@NYTimes,Thu Aug 02 23:02:11 +0000 2018,-0.5574,0.0,0.847,0.153,72,"Hemingway wrote five short stories in 1956, telling his publisher they could be released after he died. Only one of… https://t.co/5BaGc0bP39"
@NYTimes,Thu Aug 02 22:47:06 +0000 2018,0.0,0.0,1.0,0.0,73,Evening Briefing: Here's what you need to know at the end of the day https://t.co/1MalfXYU3i
@NYTimes,Thu Aug 02 22:32:04 +0000 2018,0.0,0.0,1.0,0.0,74,"Mayors and city planners have long dreamed of making the Chicago River a busy, dazzling waterfront. It might have f… https://t.co/iShHkTnxLi"
@NYTimes,Thu Aug 02 22:17:02 +0000 2018,-0.0258,0.09,0.815,0.094,75,"RT @emmagf: “We’re continuing to create jobs, the population is increasing, we’re building new housing — there’s no objective reason for su…"
@NYTimes,Thu Aug 02 22:00:13 +0000 2018,0.0,0.0,1.0,0.0,76,"As the #MeToo movement emerged, former Ohio State wrestlers found memories surging back. Now they're dealing with a… https://t.co/xKqRZWmTUo"
@NYTimes,Thu Aug 02 21:47:08 +0000 2018,0.2748,0.1,0.9,0.0,77,"Sweden's tallest peak is melting in record heat — melting enough, in fact, that it almost certainly isn't the talle… https://t.co/3Jv6FotZE6"
@NYTimes,Thu Aug 02 21:26:03 +0000 2018,0.0,0.0,1.0,0.0,78,"RT @gettleman: “I’ll be honest,” said Mohammad Aslam, a seemingly forthright police commander in southern Kashmir. “For every militant we k…"
@NYTimes,Thu Aug 02 21:11:03 +0000 2018,-0.5859,0.098,0.65,0.252,79,"A Chinese company that broke sanctions on Iran and North Korea and was labeled a ""national security threat"" in the… https://t.co/pMLxsIuoRx"
@NYTimes,Thu Aug 02 20:55:06 +0000 2018,0.7351,0.267,0.733,0.0,80,"Even amid #MeToo and #OscarsSoWhite — and celebrated films like “Wonder Woman,” “Black Panther” and “Call Me by You… https://t.co/XluOHvntxi"
@NYTimes,Thu Aug 02 20:55:03 +0000 2018,-0.5106,0.0,0.751,0.249,81,A lawsuit alleges New York is denying medically necessary treatments for thousands of low-income residents https://t.co/80KhW4WQVw
@NYTimes,Thu Aug 02 20:40:09 +0000 2018,-0.6369,0.0,0.755,0.245,82,The young Parisian woman who confronted her harasser in a widely viewed video has started a website and a Facebook… https://t.co/ePoz7fZmUV
@NYTimes,Thu Aug 02 20:25:05 +0000 2018,0.0,0.0,1.0,0.0,83,Here's a recipe to file away for an upcoming seasonal bounty of zucchini https://t.co/t3jhyfQ2jd
@NYTimes,Thu Aug 02 20:10:07 +0000 2018,0.296,0.099,0.901,0.0,84,"Nearly every man who has come forward shares a similar story: Regardless of what ailment they had, they said Dr. St… https://t.co/xgGExUXoDt"
@NYTimes,Thu Aug 02 19:55:06 +0000 2018,-0.7096,0.0,0.781,0.219,85,"By the time she was 23, the labor leader Clara Lemlich Shavelson had been arrested 17 times and beaten by police an… https://t.co/MK9GvIWViV"
@NYTimes,Thu Aug 02 19:45:02 +0000 2018,0.4019,0.153,0.847,0.0,86,"RT @mattfleg: On deep background, not-for-attribution and definitely without fingerprints...I wrote about the often-absurd conversations jo…"
@NYTimes,Thu Aug 02 19:35:03 +0000 2018,0.431,0.137,0.863,0.0,87,"It wasn't a crime to carry marijuana. Then four words from a 1977 law changed everything: ""Open to public view."" https://t.co/bORFqrpOf0"
@NYTimes,Thu Aug 02 19:20:06 +0000 2018,-0.7506,0.0,0.67,0.33,88,"California firefighters took time to mourn a fallen colleague, “our brother,” while battling one of the most destru… https://t.co/iXZtU7ARwE"
@NYTimes,Thu Aug 02 19:06:09 +0000 2018,0.0258,0.058,0.942,0.0,89,One of the most diverse Democratic congressional primaries of the year will reach a climax with voting on Tuesday. https://t.co/43ptQ5Ww2n
@NYTimes,Thu Aug 02 18:50:32 +0000 2018,0.0,0.0,1.0,0.0,90,"When the Trump administration announced a citizenship question would appear on the 2020 census, it was met with con… https://t.co/sOLbVD0tmE"
@NYTimes,Thu Aug 02 18:35:07 +0000 2018,0.0,0.0,1.0,0.0,91,Jamie Thomas was not an art historian or administrator. He was Pop Art icon Robert Indiana's caretaker. But when In… https://t.co/VMhMPOhVK7
@NYTimes,Thu Aug 02 18:27:35 +0000 2018,0.34,0.13,0.87,0.0,92,"Breaking News: Russia is still trying to influence U.S. elections, several national security chiefs bluntly warned… https://t.co/tsdjObvURx"
@NYTimes,Thu Aug 02 18:20:07 +0000 2018,-0.3612,0.0,0.884,0.116,93,"A new Hemingway story, written in 1956 and published for the first time today, offers a window into his struggles w… https://t.co/97LNIe9vPJ"
@NYTimes,Thu Aug 02 18:05:04 +0000 2018,0.3182,0.161,0.839,0.0,94,Not sure what to do in NYC this weekend? We’ve got you. https://t.co/i5KZgYODXL
@NYTimes,Thu Aug 02 17:49:05 +0000 2018,0.0,0.0,1.0,0.0,95,Those green swirling masses you see on the beach? They're not algae. They're green worms. https://t.co/XIBCTpDPte
@NYTimes,Thu Aug 02 17:35:04 +0000 2018,0.0,0.0,1.0,0.0,96,"RT @nytopinion: Facebook has been working humanity’s last nerve for far too long now. Every week, it’s something, and that something is nev…"
@NYTimes,Thu Aug 02 17:20:06 +0000 2018,-0.1531,0.0,0.914,0.086,97,Why has a socially awkward stick figure from Finland caught on with young people in China's crowded cities? https://t.co/FKnxbVjLLi
@NYTimes,Thu Aug 02 17:05:05 +0000 2018,0.34,0.107,0.893,0.0,98,"RT @nytgraphics: Apple's value hit $1 trillion today. How many companies would you have to combine to equal one Apple?
https://t.co/jnlB9x9…"
@NYTimes,Thu Aug 02 16:51:57 +0000 2018,0.4019,0.114,0.886,0.0,99,New offices are being designed with a focus on the well-being of the people who work in them: “I definitely find my… https://t.co/kMRULWW45a
@NYTimes,Thu Aug 02 16:51:00 +0000 2018,-0.9062,0.0,0.614,0.386,100,"Richard Strauss killed himself in 2005. His suicide, for some of his victims, means they will never get closure.

“… https://t.co/G7rvOJ5zpX"
@CBSNews,Fri Aug 03 16:17:58 +0000 2018,-0.296,0.0,0.896,0.104,1,"Police worried the hunt for Joseph Pappas would end in a shootout. ""You don't normally put on a bulletproof vest wh… https://t.co/voeBA4qm03"
@CBSNews,Fri Aug 03 16:14:49 +0000 2018,-0.6908,0.0,0.793,0.207,2,"Prosecutors are reviewing a rape claim against Backstreet Boys singer Nick Carter, filed by a member of the girl gr… https://t.co/NsIwMq9LJs"
@CBSNews,Fri Aug 03 16:13:16 +0000 2018,-0.2023,0.0,0.913,0.087,3,Joseph Pappas was wearing body armor and shot himself in the head after police confronted him. Police describe the… https://t.co/2XqjxG2ZOh
@CBSNews,Fri Aug 03 16:09:08 +0000 2018,-0.8957,0.0,0.597,0.403,4,"Joseph Pappas, the man suspected of killing President George H.W. Bush's former doctor, has killed himself after a… https://t.co/jhXhxetZ39"
@CBSNews,Fri Aug 03 16:00:01 +0000 2018,0.3818,0.11,0.89,0.0,5,"U.S. job growth slowed and wages barely rose in July, even as the economy keeps expanding. See what the latest figu… https://t.co/5NK6V9EPNX"
@CBSNews,Fri Aug 03 15:45:17 +0000 2018,0.7506,0.252,0.748,0.0,6,"WATCH: Last year, this boy with Down syndrome wowed millions of people with his powerful singing voice. Now, the vi… https://t.co/nZEJViy1kG"
@CBSNews,Fri Aug 03 15:29:41 +0000 2018,0.765,0.268,0.732,0.0,7,Glenn Jacobs — better known as WWE star Kane — has won the bout to become mayor of a county in Tennessee… https://t.co/kXqp7SaZFB
@CBSNews,Fri Aug 03 15:14:47 +0000 2018,0.4084,0.151,0.768,0.081,8,RANDOM ACT OF KINDNESS: A couple in Michigan helped a man who'd been left stranded alone in the dark when his elect… https://t.co/GnvQReMoEj
@CBSNews,Fri Aug 03 14:59:43 +0000 2018,-0.6369,0.0,0.714,0.286,9,An HIV-positive shelter worker in Arizona is accused of sexually abusing eight immigrant boys… https://t.co/MFsN2TQWOv
@CBSNews,Fri Aug 03 14:56:57 +0000 2018,0.0,0.0,1.0,0.0,10,"""We come to work every day with an attitude that we're going to find Mollie today."" Authorities speak about the sea… https://t.co/BkeSlKq6Iu"
@CBSNews,Fri Aug 03 14:52:11 +0000 2018,-0.1027,0.093,0.794,0.112,11,"""All leads are valuable"": Authorities won't say if there are suspects or persons of interests for the disappearance… https://t.co/6UsFCiwTvI"
@CBSNews,Fri Aug 03 14:47:58 +0000 2018,0.0,0.0,1.0,0.0,12,Hundreds of tips have poured in for the disappearance of Iowa student Mollie Tibbetts. Officials give an update on… https://t.co/wV7s1KaH33
@CBSNews,Fri Aug 03 14:44:55 +0000 2018,0.4404,0.139,0.861,0.0,13,WATCH: A cat and chicken formed an unlikely friendship when they were caught in the California wildfires and huddle… https://t.co/KtxbPiV97f
@CBSNews,Fri Aug 03 14:29:33 +0000 2018,0.0,0.0,1.0,0.0,14,Alexandria Ocasio-Cortez is fundraising on the West Coast — but she's skipping celebrities and politicians along th… https://t.co/bWegKocxp7
@CBSNews,Fri Aug 03 14:14:31 +0000 2018,0.0,0.0,1.0,0.0,15,"Trump administration, ACLU divided on how to reunite families. A court-imposed deadline to reunite children has alr… https://t.co/DaM5dZGthE"
@CBSNews,Fri Aug 03 14:00:51 +0000 2018,-0.5859,0.0,0.759,0.241,16,"Manafort bank fraud trial, day four. Follow here for live updates: https://t.co/iTbr42Kv2D https://t.co/5ss4YhVioF"
@CBSNews,Fri Aug 03 13:44:49 +0000 2018,0.4404,0.206,0.794,0.0,17,"Shiggy, comedian behind ""In My Feelings"" challenge, joins @CBSThisMorning after Drake dropped a new music video ove… https://t.co/xomMEWt40O"
@CBSNews,Fri Aug 03 13:29:38 +0000 2018,0.7003,0.315,0.586,0.099,18,Missing Iowa student's mother says abductor can claim reward money if she's set free https://t.co/RYxysxaJlp https://t.co/oDNwE9sExy
@CBSNews,Fri Aug 03 13:15:18 +0000 2018,0.0,0.0,1.0,0.0,19,"A giant sinkhole opened up in Greensboro, North Carolina, as torrential rain pounds the area. More than six inches… https://t.co/ZUiomTffbq"
@CBSNews,Fri Aug 03 13:15:00 +0000 2018,0.1531,0.274,0.538,0.188,20,Air Force Academy adopts policy encouraging cadets to report sexual assaults https://t.co/7BeRoa0qOo https://t.co/SBpb8c0tfI
@CBSNews,Fri Aug 03 12:41:00 +0000 2018,0.4767,0.14,0.86,0.0,21,WATCH: This group of friends carried a girl with cerebral palsy onto the beach after they saw her mom struggling… https://t.co/xXwM1iFw4V
@CBSNews,Fri Aug 03 12:21:00 +0000 2018,-0.2732,0.133,0.667,0.2,22,Amber Alert issued for 12-year-old girl abducted from Reagan National Airport https://t.co/gHB1v1rS5f https://t.co/welzLKYOzC
@CBSNews,Fri Aug 03 12:01:17 +0000 2018,-0.4215,0.0,0.887,0.113,23,A city in central Virginia could be under 17 inches of water in just seven minutes if a dam fails due to heavy rain… https://t.co/qFfR8RsmhP
@CBSNews,Fri Aug 03 11:39:41 +0000 2018,0.0,0.0,1.0,0.0,24,An 18-year-old is in custody after allegedly picking up and throwing an 8-year-old boy off a 31-foot waterslide pla… https://t.co/hrm4KcR9Aq
@CBSNews,Fri Aug 03 11:20:29 +0000 2018,-0.7269,0.0,0.643,0.357,25,SWAT teams surround home of shooting suspect in Houston doctor's death https://t.co/GZC9QvGI97 https://t.co/8l7hwDHKr4
@CBSNews,Fri Aug 03 11:00:49 +0000 2018,0.5574,0.373,0.522,0.104,26,Soldier rescued after surviving week on freezing mountain https://t.co/NPWYYWYRHi https://t.co/q16njj0k0T
@CBSNews,Fri Aug 03 10:49:31 +0000 2018,-0.5106,0.0,0.829,0.171,27,"AHEAD: @CBSThisMorning is in Lynchburg, Virginia where a potential dam failure is forcing people from their homes.… https://t.co/9eZlktavrD"
@CBSNews,Fri Aug 03 10:42:05 +0000 2018,0.0,0.0,1.0,0.0,28,"Rapper Drake takes the #InMyFeelingsChallenge to the next level in a new music video released overnight. Ahead, com… https://t.co/rko18iDBgF"
@CBSNews,Fri Aug 03 10:40:32 +0000 2018,0.0,0.0,1.0,0.0,29,"""He's an angel"": Atlanta woman says rapper Ludacris paid her $375 grocery bill https://t.co/o2K2tlXeBc https://t.co/b4N923a117"
@CBSNews,Fri Aug 03 10:11:33 +0000 2018,0.0,0.0,1.0,0.0,30,Han Solo's jacket could fetch $1 million at film memorabilia auction https://t.co/0RtjuB58Yu https://t.co/0RHN7ftw4c
@CBSNews,Fri Aug 03 10:03:05 +0000 2018,0.6597,0.403,0.597,0.0,31,Grocery store employee praised for helping autistic teen https://t.co/maMQ53AYzo https://t.co/R51qzlryXH
@CBSNews,Fri Aug 03 09:54:06 +0000 2018,0.0,0.0,1.0,0.0,32,Short-term health insurance plans: What you need to know https://t.co/6Vsz8HpEG4 https://t.co/4Xs88TQo1s
@CBSNews,Fri Aug 03 09:48:04 +0000 2018,0.0,0.0,1.0,0.0,33,Pregnant woman claims she was served cleaning fluid in McDonald's latte https://t.co/HdtzigVpS3 https://t.co/HJmCaAG3Sm
@CBSNews,Fri Aug 03 09:38:07 +0000 2018,-0.5719,0.159,0.498,0.343,34,Suspect in Houston doctor's murder told friend he has a hit list https://t.co/FVDKfWvfIL https://t.co/yKXyhtL77E
@CBSNews,Fri Aug 03 09:33:03 +0000 2018,0.4215,0.167,0.833,0.0,35,"Russian climber Alexander Gukov rescued from Latok peak, expedition partner fell to his death… https://t.co/cYkt3uGdBo"
@CBSNews,Fri Aug 03 09:18:03 +0000 2018,-0.2732,0.133,0.667,0.2,36,Amber Alert issued for 12-year-old girl abducted from Reagan National Airport https://t.co/oVu22zp8UF https://t.co/7gGv3Fta3k
@CBSNews,Fri Aug 03 09:10:09 +0000 2018,-0.5106,0.0,0.769,0.231,37,"HIV-positive shelter worker sexually abused 8 teen immigrant boys, authorities say https://t.co/lALfYvIDtB https://t.co/zJNBN8rCjg"
@CBSNews,Fri Aug 03 09:03:04 +0000 2018,-0.7845,0.0,0.566,0.434,38,"Pope Francis says the death penalty is always ""inadmissible"" https://t.co/iqmLQFdbXl https://t.co/Gfbbm3Wdvq"
@CBSNews,Fri Aug 03 08:48:03 +0000 2018,0.0,0.0,1.0,0.0,39,Identical twin brothers to wed identical twin sisters and move in together https://t.co/6HNH9Sr8Qh https://t.co/NOXUwih8RJ
@CBSNews,Fri Aug 03 08:40:08 +0000 2018,0.3182,0.204,0.796,0.0,40,Huge wall of dust rolls through Phoenix area https://t.co/JpYo68hQA1 https://t.co/IWY6JIpB8K
@CBSNews,Fri Aug 03 08:33:03 +0000 2018,-0.5994,0.0,0.782,0.218,41,New study sheds light on death toll from Hurricane Maria in Puerto Rico https://t.co/ON3ypP2YJN https://t.co/kHP4Pvylds
@CBSNews,Fri Aug 03 08:18:04 +0000 2018,-0.5423,0.0,0.741,0.259,42,Scott Baio says accuser Nicole Eggert is harassing him https://t.co/oC75QRqh1d https://t.co/SntcCXFrzb
@CBSNews,Fri Aug 03 08:03:04 +0000 2018,0.0,0.0,1.0,0.0,43,Man says his SUV was hit because of Trump bumper sticker https://t.co/s6VZ6K4fvr https://t.co/R1UvjktrM2
@CBSNews,Fri Aug 03 07:48:03 +0000 2018,0.0,0.0,1.0,0.0,44,10-year-old named Clark Kent breaks record held by Michael Phelps for 23 years https://t.co/EQXP3in8bl https://t.co/oAbuaF1bs1
@CBSNews,Fri Aug 03 07:33:03 +0000 2018,0.0,0.0,1.0,0.0,45,Trump team wants to roll back Obama-era mileage standards https://t.co/xJ4CqcNRAF https://t.co/2KwYxlFycB
@CBSNews,Fri Aug 03 07:18:04 +0000 2018,-0.5423,0.0,0.791,0.209,46,Police say veteran shot by cops in own home may not have heard commands to drop gun https://t.co/8O4mjuVRrD https://t.co/ILcW6s2pC2
@CBSNews,Fri Aug 03 07:03:04 +0000 2018,0.0,0.0,1.0,0.0,47,"Teen gets Tom Brady to sign her arm, tattoos his signature the next day https://t.co/LQU4SEeS8F https://t.co/SkBrwgnXhv"
@CBSNews,Fri Aug 03 06:48:04 +0000 2018,-0.3612,0.0,0.839,0.161,48,"Officials: Training exercise, mistaken 911 call led to Wright-Patterson Air Force Base lockdown… https://t.co/sIIE3awoez"
@CBSNews,Fri Aug 03 06:33:03 +0000 2018,0.0,0.0,1.0,0.0,49,"Evangeline Lilly says she was ""cornered"" into semi-nude scene on ""Lost"" https://t.co/DdNNZEJKeu https://t.co/s8qikjQfiC"
@CBSNews,Fri Aug 03 06:18:03 +0000 2018,-0.5267,0.0,0.673,0.327,50,What is the QAnon conspiracy theory? https://t.co/IWRFXhCMNh https://t.co/qNI9s5G5xP
@CBSNews,Fri Aug 03 06:03:04 +0000 2018,0.0,0.0,1.0,0.0,51,Robert Mueller offers Trump team new proposal for interview https://t.co/sBTP9wZ9U9 https://t.co/iWQlBwnX2l
@CBSNews,Fri Aug 03 05:48:05 +0000 2018,0.0,0.0,1.0,0.0,52,Dramatic video shows the moment an Aeroméxico plane crashed during takeoff https://t.co/jh4CwLJNAJ https://t.co/me4VNCEFBy
@CBSNews,Fri Aug 03 05:39:49 +0000 2018,-0.34,0.19,0.476,0.333,53,Accused shark thief: I was trying to save the shark https://t.co/YQuetd7Uo9 https://t.co/2Kphf97as6
@CBSNews,Fri Aug 03 05:30:20 +0000 2018,0.0,0.0,1.0,0.0,54,"""He's an angel"": Atlanta woman says rapper Ludacris paid her $375 grocery bill https://t.co/nPPZR587pB https://t.co/Bth7U6Vabv"
@CBSNews,Fri Aug 03 05:18:04 +0000 2018,0.0,0.0,1.0,0.0,55,Sweltering heat wave blankets Europe at height of tourist season https://t.co/IiUeloVaF0 https://t.co/ZFYsMXrUYM
